dt,grain_id,v,ASP_monthly,ASP_Consumer,ASP_Graphics,ASP_Mobile,ASP_PC,ASP_Server,MACRO KR CPI,MACRO US CPI,MACRO CN CPI,MACRO US Unemployment Rate,MACRO China Unemployment Rate,MACRO US Interest Rate,MACRO China LPR,MACRO US PMI Manufacturing,MACRO China PMI,MACRO China Credit Impulse,MACRO 70 Cities Housing Price YoY,MACRO KR CCI,MACRO Conference Board US,MACRO Conference Board CHINA,MACRO M1 Money Stock,MACRO M2 Money Stock,MACRO CN PPI,ASP (1Gb eqM),bit demand(mGb) AI accelerators,bit demand(mGb) Data center servers,bit demand(mGb) Deskbound PCs,bit demand(mGb) Total,bit demand(mGb) Upgrade module,consumer demand (mGb)-Total,DRAM demand (Gbm) Total,DRAM revenue ($m),Global demand(1Gbeqm) Total demand,Mobile commdem(mGb) High-end smartphone,Mobile commdem(mGb) Low-end smartphone,Mobile commdem(mGb) Mid-end smartphone,Mobile commdem(mGb) Tablets,Mobile commdem(mGb) Total,Unit shipments by app Total,Wired application dem (Gbm) Total,Total Vendor Revenue,Total Shipment Units,Total End-User Spending,Memory capex ($bn R),Industry capex ($bn R),(smartphone)SI-per-ST Ratio Total,(smartphone)Sell-Through Total Market,(smartphone)Sell-In Total,(smartphone)Inventory of new products Total,(smartphone)Inventory of lifetime shipments Total,(smartphone)Inventory in weeks of lifetime shipments Total,(handset)SI-per-ST Ratio Total,(handset)Sell-Through Total Market,(handset)Sell-In Total,(handset)Inventory of new products Total,(handset)Inventory of lifetime shipments Total,CN10YT=RR,CN3YT=RR,US10YT=RRPS,US3YT=RRPS,BZZc1,GCc1,HGc1,NGc1,PAc1,PLc1,CSI300,INX,OVX,SKEWX,VIX,ASP by vendor Micron,ASP by vendor Samsung,ASP by vendor SK hynix,DRAM ASP forecast 1Gb equivalent price,DRAM quarterly shipments 1Gb equivalent unit,Gb per wafer Industry average,Global supply(1Gbeqm) Total supply,Industry operating income,Industry operating margin,Micron cash costs,"Micron fab 12"" total (1Gb million units)",Micron fab Total output (1Gb million units),Micron loaded costs,Micron shipments 1Gb equivalent unit,Nanya loaded costs,Samsung cash costs,"Samsung fab 12"" total (1Gb million units)",Samsung fab Total (K wafers/quarter),Samsung loaded costs,Samsung shipments 1Gb equivalent unit,Shipment detail_Y 1Gb equivalent,Shipments pivot table total,SK hynix cash costs,"SK hynix fab 12"" total (1Gb million units)",SK hynix fab Total (K wafers/quarter),SK hynix loaded costs,SK hynix shipments 1Gb equivalent unit,Supply-Production-based Total,Total DRAM shipments(1Gbeqm),Waferoutput12-inch Micron,Waferoutput12-inch Samsung,Waferoutput12-inch SK hynix,Waferoutput12-inch Total,Capex by region ($m)-Total,Capex by Tech ($m)-Memory,Days of inventory,Days of inventory (R),Days of inventory by technology group - Analog,Days of inventory by technology group - Average DOI,Days of inventory by technology group - Discrete,Days of inventory by technology group - Logic,Days of inventory by technology group - Memory,Days of inventory by technology group - Microcomponents,DOI Inventory(mil),Fabless semiconductor companies Inventory(mil),Fndry rev forecast-IDM foundry revenue,Fndry rev forecast-Pure-play foundry revenue,Fndry rev forecast-Total foundry revenue,Foundry revenue by IDM by region (incl Samsung)-Total,Global capex,Global semiconductor revenue($bn),IDMs Inventory(mil),Industry revenue without memory ($bn),Inventory coverage,Memory capex,Memory revenue ($bn),Min average Max average,Pure-play foundries Inventory(mil),Quarterly foundry revenue-Total,Quarterly industry inventory value (L),Quarterly industry inventory value (L) - k,Quarterly semiconductor industry revenue (L) - k,Quarterly semiconductor industry revenue (R),Revenue of fabless semiconductor companies,Semiconductor revenue,Total industry capex ($bn),Total industry revenue ($bn),Total industry silicon (Msquareinch)Total,Total Inventory(mil),Total semiconductor industry revenue,Total-Quarterly industry revenue (R),Wafer size-total,DRAMDXI
2010-11-01,ASP_monthly,1.98,2.561591909,3.669696102,3.347989436,3.327990069,2.783919001,3.46309446,87.337,1.1,78.23433,9.6,5.0,0.125,4.25,54.4,54.0,51.4,5.9,12.3,73.379,104.1,1788.2,8711.6,4.3,1.611691083,154.6923077,637.2366579,1019.02205,4686.622244,730.9780633,286.2441606,5909.0262,8221.0,4219.802847,436.2687325,50.42158145,119.2059773,111.9809295,781.3408332,806.2924255,82.60876351,48923.95952,8897.313399,52635.54775,19.34804555,31.31256283,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9665796358095239,0.9760038674761905,0.9754959079047619,0.994418605952381,83.53619047619047,1343.2190476190476,3.7731190476190477,3.5996190476190475,594.8309523809525,1689.2190476190476,3226.563809523809,1171.5838095238094,32.38285714285714,118.03714285714287,20.37333333333333,3.35692204,3.132895816,2.908291112,3.031923463,3555.828547,1005.082141,4640.039904,3664.448975,0.352723936,1.676720994,328.5587975,333.8262622,2.296452785,426.58125,2.934884344,1.432833692,1226.130171,1019.7,1.921554162,1219.0,15312.80315,2789.321125,1.31338125,767.8155526,773.85,1.817312089,795.65625,3532.261985,5100.853438,990,1530,1095,4047,11926.37087,19348,65.93370572,72.8,78.83098616,65.93370572,61.76428098,70.74339685,45.95447664,72.37538794,65.93370572,2677.0,6977.0,25833.0,32810.0,1937,11926.37087,311.2839987,14354.1,241.4439988,0.244365561,4623.764847,69.8399999,8.944444444,1908.20846,6394.0,18939.30846,18.13160846,77.504,77504,16.25175,77504,50.66060838,311.2839987,8682.91,18939.30846,77.504,77504,3115727.655,20309.49
2010-12-01,ASP_monthly,1.98,2.268292883,3.340662691,3.233411487,3.187439533,2.335427989,3.21947525,87.337,1.2,78.78385,9.6,5.0,0.125,4.25,56.9,54.0,51.4,5.9,11.8,72.841,103.8,1798.3,8687.4,5.0,1.611691083,154.6923077,637.2366579,1019.02205,4686.622244,730.9780633,286.2441606,5909.0262,8221.0,4219.802847,436.2687325,50.42158145,119.2059773,111.9809295,781.3408332,806.2924255,82.60876351,48923.95952,8897.313399,52635.54775,19.34804555,31.31256283,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9627237075909091,0.9716525134545454,0.9732386981818183,0.993330793,86.14772727272727,1370.3090909090909,3.8381363636363632,4.051045454545455,683.0749999999999,1693.55,3311.2663636363636,1198.864090909091,31.19181818181818,119.8690909090909,20.071363636363635,3.083300502,2.874576271,2.752002453,2.731760465,3909.200728,1085.647514,4640.039904,3397.352493,0.327771586,1.712222412,307.0828969,310.5945401,2.248167793,364.86875,2.647054011,1.341680497,1508.516096,1104.3,1.777198538,1511.875,15312.80315,3087.371431,1.253362971,817.2335734,776.7,1.767540584,815.40625,3934.169027,5100.853438,990,1530,1095,4047,12998.08346,19348,70.58956595,72.6,77.94323132,70.58956595,77.0457777,73.08800382,48.94916938,75.92164754,70.58956595,2827.1,6977.0,25833.0,32810.0,1982,12998.08346,311.2839987,14994.89,241.4439988,0.24246366,5269.936051,69.8399999,10.10526316,2092.76274,6915.0,19914.75274,19.17855274,82.135,82135,16.916625,82135,50.66060838,311.2839987,8682.91,19914.75274,82.135,82135,3218125.656,20309.49
2011-01-03,ASP_monthly,1.66,1.969353258,3.340662691,3.233411487,3.187439533,2.335427989,3.21947525,86.906,1.1,79.64919,9.8,5.0,0.125,4.25,56.6,54.0,51.4,5.9,15.1,77.038,102.9,1799.1,8848.9,6.1,1.611691083,154.6923077,637.2366579,1019.02205,4686.622244,730.9780633,286.2441606,5909.0262,8221.0,4219.802847,436.2687325,50.42158145,119.2059773,111.9809295,781.3408332,806.2924255,82.60876351,48923.95952,8897.313399,52635.54775,19.34804555,31.31256283,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9628818321304348,0.9684355896956521,0.9682091040434784,0.9901979180434782,92.27565217391304,1393.3478260869565,4.173304347826087,4.273173913043478,756.3826086956522,1711.9304347826087,3169.60347826087,1242.188260869565,28.752173913043475,122.53304347826088,17.52173913043478,3.083300502,2.874576271,2.752002453,2.731760465,3909.200728,1085.647514,4640.039904,3397.352493,0.327771586,1.712222412,307.0828969,310.5945401,2.248167793,364.86875,2.647054011,1.341680497,1508.516096,1104.3,1.777198538,1511.875,15312.80315,3087.371431,1.253362971,817.2335734,776.7,1.767540584,815.40625,3934.169027,5100.853438,990,1530,1095,4047,12998.08346,19348,70.58956595,72.6,77.94323132,70.58956595,77.0457777,73.08800382,48.94916938,75.92164754,70.58956595,2827.1,6977.0,25833.0,32810.0,1982,12998.08346,311.2839987,14994.89,241.4439988,0.24246366,5269.936051,69.8399999,10.10526316,2092.76274,6915.0,19914.75274,19.17855274,82.135,82135,16.916625,82135,50.66060838,311.2839987,8682.91,19914.75274,82.135,82135,3218125.656,20309.49
2011-02-01,ASP_monthly,1.66,1.707311888,3.340662691,3.233411487,3.187439533,2.335427989,3.21947525,87.251,1.5,80.04712,9.4,5.0,0.125,4.25,57.0,54.0,51.4,5.9,13.9,80.158,100.4,1965.0,8910.6,5.9,1.611691083,154.6923077,637.2366579,1019.02205,4686.622244,730.9780633,286.2441606,5909.0262,8221.0,4219.802847,436.2687325,50.42158145,119.2059773,111.9809295,781.3408332,806.2924255,82.60876351,48923.95952,8897.313399,52635.54775,19.34804555,31.31256283,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9622770484761906,0.9678763865238096,0.967456352904762,0.9899811120476191,96.96666666666667,1361.6190476190477,4.347095238095238,4.497428571428571,794.7738095238095,1788.4428571428573,3064.9757142857143,1283.1242857142856,28.76380952380952,125.77142857142856,17.227142857142855,3.083300502,2.874576271,2.752002453,2.731760465,3909.200728,1085.647514,4640.039904,3397.352493,0.327771586,1.712222412,307.0828969,310.5945401,2.248167793,364.86875,2.647054011,1.341680497,1508.516096,1104.3,1.777198538,1511.875,15312.80315,3087.371431,1.253362971,817.2335734,776.7,1.767540584,815.40625,3934.169027,5100.853438,990,1530,1095,4047,12998.08346,19348,70.58956595,72.6,77.94323132,70.58956595,77.0457777,73.08800382,48.94916938,75.92164754,70.58956595,2827.1,6977.0,25833.0,32810.0,1982,12998.08346,311.2839987,14994.89,241.4439988,0.24246366,5269.936051,69.8399999,10.10526316,2092.76274,6915.0,19914.75274,19.17855274,82.135,82135,16.916625,82135,50.66060838,311.2839987,8682.91,19914.75274,82.135,82135,3218125.656,20309.49
2011-03-01,ASP_monthly,1.66,1.588110024,2.90930603,2.48718332,2.947619949,1.411044981,2.583482226,88.288,1.6,80.8493,9.0,5.0,0.125,4.25,60.8,54.0,51.4,5.9,12.4,79.835,99.9,1922.0,8812.2,6.6,1.611691083,154.6923077,637.2366579,1019.02205,4686.622244,730.9780633,286.2441606,5909.0262,8221.0,4219.802847,436.2687325,50.42158145,119.2059773,111.9809295,781.3408332,806.2924255,82.60876351,48923.95952,8897.313399,52635.54775,19.34804555,31.31256283,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9613561111,0.9673814939,0.96558357655,0.9874335929499999,103.87100000000001,1374.525,4.4910000000000005,4.02755,819.4649999999999,1826.0349999999999,3154.861,1322.2125,33.5655,129.255,17.380000000000003,2.445326353,2.255000194,1.953527024,1.973118826,4449.30122,1169.87788,4640.039904,795.901099,0.093481454,1.520186034,320.8979028,321.7758136,2.077793802,444.1125,1.758463115,1.32055318,1604.970565,1133.4,1.67007821,1609.3125,15312.80315,3535.775244,1.007447183,976.1866538,826.5,1.644127844,977.71875,4437.683792,5100.853438,990,1530,1095,4047,13804.6,19348,72.95633939,76.6,83.50796507,72.95633939,85.40056581,73.97151256,43.77110299,78.13055053,72.95633939,3069.0,6977.0,25833.0,32810.0,1602,13804.6,311.2839987,16095.77351,241.4439988,0.269637647,4941.432,69.8399999,11.89473684,2166.8,6866.0,21331.57351,20.55266,79.112,79112,16.8795,79112,50.66060838,311.2839987,8682.91,21331.57351,79.112,79112,3284970.583,20309.49
2011-04-01,ASP_monthly,1.61,1.559806414,2.90930603,2.48718332,2.947619949,1.411044981,2.583482226,88.892,2.1,81.8829,8.9,5.0,0.125,4.25,61.4,54.0,51.4,5.7,10.1,83.386,99.6,1935.2,8931.7,7.2,1.611691083,154.6923077,637.2366579,1019.02205,4686.622244,730.9780633,286.2441606,5909.0262,8221.0,4219.802847,436.2687325,50.42158145,119.2059773,111.9809295,781.3408332,806.2924255,82.60876351,48923.95952,8897.313399,52635.54775,19.34804555,31.31256283,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9622328265652174,0.9679781187826088,0.9670789118260871,0.9884789608695652,114.67173913043477,1422.6173913043478,4.3195434782608695,4.069217391304348,760.5739130434783,1770.6652173913044,3257.637391304348,1304.4860869565218,39.85391304347826,122.80347826086957,20.723478260869566,2.445326353,2.255000194,1.953527024,1.973118826,4449.30122,1169.87788,4640.039904,795.901099,0.093481454,1.520186034,320.8979028,321.7758136,2.077793802,444.1125,1.758463115,1.32055318,1604.970565,1133.4,1.67007821,1609.3125,15312.80315,3535.775244,1.007447183,976.1866538,826.5,1.644127844,977.71875,4437.683792,5100.853438,990,1530,1095,4047,13804.6,19348,72.95633939,76.6,83.50796507,72.95633939,85.40056581,73.97151256,43.77110299,78.13055053,72.95633939,3069.0,6977.0,25833.0,32810.0,1602,13804.6,311.2839987,16095.77351,241.4439988,0.269637647,4941.432,69.8399999,11.89473684,2166.8,6866.0,21331.57351,20.55266,79.112,79112,16.8795,79112,50.66060838,311.2839987,8682.91,21331.57351,79.112,79112,3284970.583,20309.49
2011-05-02,ASP_monthly,1.61,1.618455231,2.90930603,2.48718332,2.947619949,1.411044981,2.583482226,89.238,2.7,81.71854,8.8,5.0,0.125,4.25,61.2,54.0,51.4,5.2,-1.1,72.626,107.6,1953.9,9093.8,7.3,1.611691083,154.6923077,637.2366579,1019.02205,4686.622244,730.9780633,286.2441606,5909.0262,8221.0,4219.802847,436.2687325,50.42158145,119.2059773,111.9809295,781.3408332,806.2924255,82.60876351,48923.95952,8897.313399,52635.54775,19.34804555,31.31256283,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9621624170476191,0.9683462584761904,0.9668234602380953,0.9882329854285714,123.13333333333334,1482.8809523809523,4.308833333333333,4.278333333333333,769.9809523809524,1807.342857142857,3293.5533333333333,1331.7847619047618,31.876190476190477,127.54476190476191,16.169999999999998,2.445326353,2.255000194,1.953527024,1.973118826,4449.30122,1169.87788,4640.039904,795.901099,0.093481454,1.520186034,320.8979028,321.7758136,2.077793802,444.1125,1.758463115,1.32055318,1604.970565,1133.4,1.67007821,1609.3125,15312.80315,3535.775244,1.007447183,976.1866538,826.5,1.644127844,977.71875,4437.683792,5100.853438,990,1530,1095,4047,13804.6,19348,72.95633939,76.6,83.50796507,72.95633939,85.40056581,73.97151256,43.77110299,78.13055053,72.95633939,3069.0,6977.0,25833.0,32810.0,1602,13804.6,311.2839987,16095.77351,241.4439988,0.269637647,4941.432,69.8399999,11.89473684,2166.8,6866.0,21331.57351,20.55266,79.112,79112,16.8795,79112,50.66060838,311.2839987,8682.91,21331.57351,79.112,79112,3284970.583,20309.49
2011-06-01,ASP_monthly,1.61,1.612552045,2.498030553,2.002997275,2.861467068,1.086504933,2.169145169,89.325,3.2,81.80072,9.0,5.0,0.125,4.25,60.4,54.0,51.4,4.3,1.1,75.101,106.6,1984.0,9024.3,6.8,1.611691083,154.6923077,637.2366579,1019.02205,4686.622244,730.9780633,286.2441606,5909.0262,8221.0,4219.802847,436.2687325,50.42158145,119.2059773,111.9809295,781.3408332,806.2924255,82.60876351,48923.95952,8897.313399,52635.54775,19.34804555,31.31256283,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9625125765454545,0.9681067323181818,0.969429797090909,0.9909106081363636,114.53772727272727,1512.1636363636362,4.061204545454546,4.344409090909091,738.1136363636364,1791.9454545454546,3089.7072727272725,1337.9827272727273,37.474090909090904,124.61227272727274,16.86909090909091,1.946838991,1.74503021,1.673067217,1.611691083,5100.853438,1283.386787,4640.039904,552.865921,0.06969191,1.480060992,330.1555846,330.1555846,1.889737476,503.89375,1.974204794,1.077554617,1890.540374,1152.0,1.400940776,1868.1625,22029.9473,4125.524531,0.991596744,1050.361157,846.0,1.503349844,1139.225,5013.527304,5100.853438,990,1530,1095,4047,17368.852,19348,77.12423044,79.9,89.5052357,77.12423044,89.0422116,68.37417993,49.77721553,88.92230946,77.12423044,3123.5,6977.0,25833.0,32810.0,1501,17368.852,311.2839987,20303.21345,241.4439988,0.329168323,4611.453,69.8399999,14.15789474,2384.033082,6728.0,25810.74654,22.13689448,78.412,78412,16.40522323,78412,50.66060838,311.2839987,8682.91,25810.74654,78.412,78412,3336207.644,20309.49
2011-07-01,ASP_monthly,1.18,1.575649754,2.498030553,2.002997275,2.861467068,1.086504933,2.169145169,89.497,3.6,81.8829,9.1,5.0,0.125,4.25,53.5,54.0,51.4,4.1,4.8,79.943,105.8,1915.0,9120.4,6.8,1.611691083,154.6923077,637.2366579,1019.02205,4686.622244,730.9780633,286.2441606,5909.0262,8221.0,4219.802847,436.2687325,50.42158145,119.2059773,111.9809295,781.3408332,806.2924255,82.60876351,48923.95952,8897.313399,52635.54775,19.34804555,31.31256283,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9622549533181818,0.9671280687272727,0.9710014260454546,0.9930211472272727,113.90181818181819,1527.9954545454545,4.109136363636363,4.516045454545455,770.7386363636364,1769.5636363636365,2971.6454545454544,1287.2886363636362,34.00409090909091,119.7840909090909,19.153181818181817,1.946838991,1.74503021,1.673067217,1.611691083,5100.853438,1283.386787,4640.039904,552.865921,0.06969191,1.480060992,330.1555846,330.1555846,1.889737476,503.89375,1.974204794,1.077554617,1890.540374,1152.0,1.400940776,1868.1625,22029.9473,4125.524531,0.991596744,1050.361157,846.0,1.503349844,1139.225,5013.527304,5100.853438,990,1530,1095,4047,17368.852,19348,77.12423044,79.9,89.5052357,77.12423044,89.0422116,68.37417993,49.77721553,88.92230946,77.12423044,3123.5,6977.0,25833.0,32810.0,1501,17368.852,311.2839987,20303.21345,241.4439988,0.329168323,4611.453,69.8399999,14.15789474,2384.033082,6728.0,25810.74654,22.13689448,78.412,78412,16.40522323,78412,50.66060838,311.2839987,8682.91,25810.74654,78.412,78412,3336207.644,20309.49
2011-08-01,ASP_monthly,1.18,1.417065793,2.498030553,2.002997275,2.861467068,1.086504933,2.169145169,89.67,3.6,82.12944,9.2,5.0,0.125,4.25,55.3,54.0,51.4,4.2,2.4,76.93,108.102,2027.5,9274.2,7.1,1.611691083,154.6923077,637.2366579,1019.02205,4686.622244,730.9780633,286.2441606,5909.0262,8221.0,4219.802847,436.2687325,50.42158145,119.2059773,111.9809295,781.3408332,806.2924255,82.60876351,48923.95952,8897.313399,52635.54775,19.34804555,31.31256283,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9619574225714286,0.9658186465714286,0.9709991407619049,0.9933028204285714,116.77285714285715,1572.609523809524,4.39604761904762,4.351238095238095,791.652380952381,1763.3809523809523,3070.2566666666667,1325.8742857142856,31.89666666666667,122.09904761904761,19.067619047619047,1.946838991,1.74503021,1.673067217,1.611691083,5100.853438,1283.386787,4640.039904,552.865921,0.06969191,1.480060992,330.1555846,330.1555846,1.889737476,503.89375,1.974204794,1.077554617,1890.540374,1152.0,1.400940776,1868.1625,22029.9473,4125.524531,0.991596744,1050.361157,846.0,1.503349844,1139.225,5013.527304,5100.853438,990,1530,1095,4047,17368.852,19348,77.12423044,79.9,89.5052357,77.12423044,89.0422116,68.37417993,49.77721553,88.92230946,77.12423044,3123.5,6977.0,25833.0,32810.0,1501,17368.852,311.2839987,20303.21345,241.4439988,0.329168323,4611.453,69.8399999,14.15789474,2384.033082,6728.0,25810.74654,22.13689448,78.412,78412,16.40522323,78412,50.66060838,311.2839987,8682.91,25810.74654,78.412,78412,3336207.644,20309.49
2011-09-01,ASP_monthly,1.18,1.316743228,2.443402186,1.990481702,2.720373223,1.106500895,1.847237112,90.102,3.6,82.48972,9.1,5.0,0.125,4.25,50.9,54.0,51.4,4.3,2.8,68.538,105.569,2012.5,9231.7,7.5,1.579547045,154.6923077,637.2366579,1019.02205,4686.622244,730.9780633,286.2441606,5909.0262,8063.224,4746.66893,436.2687325,50.42158145,119.2059773,111.9809295,781.3408332,806.2924255,82.60876351,48923.95952,8897.313399,52635.54775,19.34804555,31.31256283,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9615269120869566,0.9641915456521738,0.9775928670434783,0.9962187132173913,109.92608695652174,1758.4913043478261,4.078565217391304,3.9835652173913045,760.4499999999999,1810.2956521739131,2869.7291304347827,1185.305652173913,47.47086956521739,120.90521739130436,35.02913043478261,1.821870995,1.685736943,1.645749209,1.579547045,5104.769766,1400.084052,4858.968775,667.714072,0.08607642,1.227645131,352.8472622,352.8472622,1.705565264,468.2,1.961050258,1.060803359,2000.018856,1138.5,1.330084266,1986.075,22029.9473,4006.4225,0.950623995,1170.158134,843.75,1.47494572,1145.375,5247.6457,5104.769766,990,1530,1095,4047,15579.974,19348,77.99869058,83.4,94.35207115,77.99869058,87.15000142,67.16549273,50.35794185,90.96794576,77.99869058,3231.651,6977.0,25833.0,32810.0,1803,15579.974,311.2839987,21050.58585,241.4439988,0.342173252,4335.73025,69.8399999,10.63157895,2547.91,6995.0,26830.14685,23.14277,78.411,78411,17.11000077,78411,50.66060838,311.2839987,8682.91,26830.14685,78.411,78411,3542320.525,20309.49
2011-10-03,ASP_monthly,1.02,1.157472275,2.443402186,1.990481702,2.720373223,1.106500895,1.847237112,90.707,3.8,82.72406,9.1,5.0,0.125,4.25,50.6,54.0,51.4,4.1,-1.9,60.038,105.013,2104.7,9538.6,7.3,1.579547045,154.6923077,637.2366579,1019.02205,4686.622244,730.9780633,286.2441606,5909.0262,8063.224,4746.66893,436.2687325,50.42158145,119.2059773,111.9809295,781.3408332,806.2924255,82.60876351,48923.95952,8897.313399,52635.54775,19.34804555,31.31256283,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9610600945454546,0.9628187989090908,0.980745555,0.9965394486363636,110.00727272727272,1767.2545454545455,3.7545454545454544,3.850090909090909,706.6363636363636,1745.6272727272728,2708.341363636364,1173.8831818181818,47.96409090909091,119.11409090909092,36.41136363636364,1.821870995,1.685736943,1.645749209,1.579547045,5104.769766,1400.084052,4858.968775,667.714072,0.08607642,1.227645131,352.8472622,352.8472622,1.705565264,468.2,1.961050258,1.060803359,2000.018856,1138.5,1.330084266,1986.075,22029.9473,4006.4225,0.950623995,1170.158134,843.75,1.47494572,1145.375,5247.6457,5104.769766,990,1530,1095,4047,15579.974,19348,77.99869058,83.4,94.35207115,77.99869058,87.15000142,67.16549273,50.35794185,90.96794576,77.99869058,3231.651,6977.0,25833.0,32810.0,1803,15579.974,311.2839987,21050.58585,241.4439988,0.342173252,4335.73025,69.8399999,10.63157895,2547.91,6995.0,26830.14685,23.14277,78.411,78411,17.11000077,78411,50.66060838,311.2839987,8682.91,26830.14685,78.411,78411,3542320.525,20309.49
2011-11-01,ASP_monthly,1.02,1.098139867,2.443402186,1.990481702,2.720373223,1.106500895,1.847237112,90.62,3.9,83.11464,9.1,5.0,0.125,4.25,51.6,54.0,51.4,3.5,-2.6,64.019,103.371,2227.5,9554.8,6.5,1.579547045,154.6923077,637.2366579,1019.02205,4686.622244,730.9780633,286.2441606,5909.0262,8063.224,4746.66893,436.2687325,50.42158145,119.2059773,111.9809295,781.3408332,806.2924255,82.60876351,48923.95952,8897.313399,52635.54775,19.34804555,31.31256283,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.963213648,0.9654191388095238,0.97917196,0.9953613368571429,108.78666666666666,1669.9142857142856,3.3435952380952383,3.623952380952381,615.2666666666667,1537.0619047619048,2607.769523809524,1207.2161904761906,48.5152380952381,120.69428571428571,32.829047619047614,1.821870995,1.685736943,1.645749209,1.579547045,5104.769766,1400.084052,4858.968775,667.714072,0.08607642,1.227645131,352.8472622,352.8472622,1.705565264,468.2,1.961050258,1.060803359,2000.018856,1138.5,1.330084266,1986.075,22029.9473,4006.4225,0.950623995,1170.158134,843.75,1.47494572,1145.375,5247.6457,5104.769766,990,1530,1095,4047,15579.974,19348,77.99869058,83.4,94.35207115,77.99869058,87.15000142,67.16549273,50.35794185,90.96794576,77.99869058,3231.651,6977.0,25833.0,32810.0,1803,15579.974,311.2839987,21050.58585,241.4439988,0.342173252,4335.73025,69.8399999,10.63157895,2547.91,6995.0,26830.14685,23.14277,78.411,78411,17.11000077,78411,50.66060838,311.2839987,8682.91,26830.14685,78.411,78411,3542320.525,20309.49
2011-12-01,ASP_monthly,1.02,1.1073287,2.164727702,1.537688846,2.343151971,0.659291164,1.299888614,90.448,3.5,83.19276,9.0,5.0,0.125,4.25,50.8,54.0,51.4,2.8,0.0,65.417,100.474,2220.1,9544.9,5.0,1.200599657,154.6923077,637.2366579,1019.02205,4686.622244,730.9780633,286.2441606,5909.0262,6781.17,5340.709821,436.2687325,50.42158145,119.2059773,111.9809295,781.3408332,806.2924255,82.60876351,48923.95952,8897.313399,52635.54775,19.34804555,31.31256283,0.924722133,127.6059,118.0,52.122898,158.3524115,5.373309084,0.944309927,165.2,156.0,77.916486,158.3524115,0.9646164973181818,0.9684885358181817,0.9803959381363636,0.9961214837727272,110.45681818181819,1740.459090909091,3.4347045454545455,3.553272727272727,627.5113636363636,1598.3045454545454,2666.2331818181815,1223.4768181818183,45.57545454545454,121.12909090909092,32.03454545454545,1.337242446,1.437506626,1.179023873,1.200599657,5648.152539,1575.367944,5409.39525,-762.636194,-0.117235398,1.034779997,389.6204713,389.6204713,1.434502076,613.95,1.922523452,0.945164295,2187.032367,1152.0,1.176447164,2122.425,22029.9473,4399.039844,0.935282138,1354.571245,850.5,1.453753833,1238.3125,5906.607837,5648.152539,990,1530,1095,4047,14696.57762,19348,78.33159252,81.3,99.01033634,78.33159252,89.08820893,63.61648986,48.97732552,90.96560196,78.33159252,2961.5,6977.0,25833.0,32810.0,1667,14696.57762,311.2839987,21468.16205,241.4439988,0.326401978,4022.814237,69.8399999,19.8,2117.59,6497.0,26547.25205,22.4089,81.333,81333,17.96017336,81333,50.66060838,311.2839987,8682.91,26547.25205,81.333,81333,3624450.591,20309.49
